Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-01-29 00:00:00,3007.909423828125,3007.909423828125,2994.0029296875,3004.06494140625,150362112,0.0,0.0
2026-01-29 01:00:00,3004.531005859375,3005.957763671875,2984.43798828125,2988.78173828125,172249088,0.0,0.0
2026-01-29 02:00:00,2989.065673828125,2994.240966796875,2944.902587890625,2953.358154296875,1086517248,0.0,0.0
2026-01-29 03:00:00,2952.47021484375,2966.68017578125,2944.9599609375,2948.854248046875,492316672,0.0,0.0
2026-01-29 04:00:00,2947.980712890625,2955.463623046875,2936.982177734375,2955.463623046875,269398016,0.0,0.0
2026-01-29 05:00:00,2955.309326171875,2960.068359375,2944.28369140625,2945.254150390625,0,0.0,0.0
2026-01-29 06:00:00,2948.1240234375,2954.78125,2948.1240234375,2951.052001953125,0,0.0,0.0
2026-01-29 07:00:00,2951.5400390625,2959.91357421875,2951.5380859375,2959.08447265625,0,0.0,0.0
2026-01-29 08:00:00,2956.8671875,2962.543701171875,2940.0634765625,2948.337158203125,472635392,0.0,0.0
2026-01-29 09:00:00,2948.133056640625,2950.251708984375,2940.20361328125,2940.38134765625,0,0.0,0.0
2026-01-29 10:00:00,2938.9150390625,2943.898681640625,2937.896484375,2939.673828125,0,0.0,0.0
2026-01-29 11:00:00,2939.7626953125,2939.7626953125,2920.74658203125,2925.728515625,265275392,0.0,0.0
2026-01-29 12:00:00,2926.74609375,2932.973388671875,2923.09375,2931.34716796875,0,0.0,0.0
2026-01-29 13:00:00,2931.831298828125,2933.7548828125,2928.107177734375,2929.777099609375,0,0.0,0.0
2026-01-29 14:00:00,2930.9375,2931.974853515625,2874.865478515625,2874.865478515625,83636224,0.0,0.0
2026-01-29 15:00:00,2872.760009765625,2872.760009765625,2794.35595703125,2818.19140625,3687825408,0.0,0.0
2026-01-29 16:00:00,2819.64697265625,2828.236572265625,2800.604736328125,2828.236572265625,2606290944,0.0,0.0
2026-01-29 17:00:00,2830.440673828125,2853.162353515625,2816.981201171875,2818.57373046875,2197129216,0.0,0.0
2026-01-29 18:00:00,2820.342041015625,2829.509033203125,2756.639892578125,2762.312255859375,2353803264,0.0,0.0
2026-01-29 19:00:00,2759.356689453125,2801.670166015625,2756.6572265625,2795.3818359375,823945216,0.0,0.0
2026-01-29 20:00:00,2792.222900390625,2803.15625,2784.671875,2798.021240234375,516196352,0.0,0.0
2026-01-29 21:00:00,2800.80908203125,2818.68896484375,2800.80908203125,2814.719482421875,1316872192,0.0,0.0
2026-01-29 22:00:00,2815.37646484375,2820.242919921875,2807.22119140625,2815.883544921875,259526656,0.0,0.0
2026-01-29 23:00:00,2815.498779296875,2822.618896484375,2808.97021484375,2818.411865234375,1179844608,0.0,0.0
2026-01-30 00:00:00,2818.053466796875,2823.904052734375,2799.533203125,2802.775634765625,148062208,0.0,0.0
2026-01-30 01:00:00,2800.7421875,2807.94677734375,2704.4130859375,2744.84765625,2637877248,0.0,0.0
2026-01-30 02:00:00,2743.001708984375,2743.001708984375,2702.10595703125,2728.7958984375,1729019904,0.0,0.0
2026-01-30 03:00:00,2731.931640625,2742.114501953125,2730.936767578125,2737.64111328125,426016768,0.0,0.0
2026-01-30 04:00:00,2736.59326171875,2768.8740234375,2734.323486328125,2751.895751953125,408182784,0.0,0.0
2026-01-30 05:00:00,2748.42333984375,2755.606689453125,2743.807861328125,2745.89208984375,460754944,0.0,0.0
2026-01-30 06:00:00,2743.7822265625,2743.7822265625,2695.627685546875,2714.876708984375,913969152,0.0,0.0
2026-01-30 07:00:00,2714.677001953125,2742.857421875,2714.677001953125,2736.082763671875,1227583488,0.0,0.0
2026-01-30 08:00:00,2736.228515625,2743.337646484375,2719.77978515625,2732.056884765625,0,0.0,0.0
2026-01-30 09:00:00,2732.25634765625,2737.236572265625,2707.2236328125,2717.204833984375,386199552,0.0,0.0
2026-01-30 10:00:00,2717.6826171875,2731.5712890625,2708.462158203125,2729.220703125,424050688,0.0,0.0
2026-01-30 11:00:00,2731.400634765625,2763.110595703125,2730.41357421875,2756.007568359375,0,0.0,0.0
