Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-01-24 00:00:00,0.12464123964309692,0.12464123964309692,0.12434419244527817,0.12434419244527817,0,0.0,0.0
2026-01-24 01:00:00,0.12426029145717621,0.1243225634098053,0.12402885407209396,0.12405657768249512,0,0.0,0.0
2026-01-24 02:00:00,0.124069444835186,0.12428288906812668,0.124069444835186,0.12416855245828629,0,0.0,0.0
2026-01-24 03:00:00,0.12416618317365646,0.1245972067117691,0.12415847182273865,0.12429258227348328,0,0.0,0.0
2026-01-24 04:00:00,0.12428984045982361,0.12461131066083908,0.12426870316267014,0.12439851462841034,0,0.0,0.0
2026-01-24 05:00:00,0.12439292669296265,0.12440196424722672,0.12423744797706604,0.12428194284439087,0,0.0,0.0
2026-01-24 06:00:00,0.12429771572351456,0.1243707686662674,0.12420817464590073,0.12427672743797302,0,0.0,0.0
2026-01-24 07:00:00,0.12427579611539841,0.12427721917629242,0.12390261888504028,0.12403178960084915,0,0.0,0.0
2026-01-24 08:00:00,0.1240338385105133,0.12446112930774689,0.12398962676525116,0.12446112930774689,0,0.0,0.0
2026-01-24 09:00:00,0.12445781379938126,0.12447155267000198,0.12431581318378448,0.12431619316339493,0,0.0,0.0
2026-01-24 10:00:00,0.12431565672159195,0.12458924949169159,0.12422991544008255,0.12458650022745132,0,0.0,0.0
2026-01-24 11:00:00,0.12458436191082001,0.12468718737363815,0.12449779361486435,0.12449779361486435,0,0.0,0.0
2026-01-24 12:00:00,0.12449190020561218,0.12451823055744171,0.12430626899003983,0.12438932806253433,3968,0.0,0.0
2026-01-24 13:00:00,0.12438907474279404,0.1243918240070343,0.12420986592769623,0.12428577989339828,0,0.0,0.0
2026-01-24 14:00:00,0.12426473945379257,0.12426473945379257,0.12385501712560654,0.12392835319042206,0,0.0,0.0
2026-01-24 15:00:00,0.12393025308847427,0.12404775619506836,0.1234850063920021,0.12351071089506149,0,0.0,0.0
2026-01-24 16:00:00,0.12351109832525253,0.12372978776693344,0.12301439791917801,0.12372346967458725,0,0.0,0.0
2026-01-24 17:00:00,0.12372739613056183,0.12391610443592072,0.12359656393527985,0.12388566136360168,0,0.0,0.0
2026-01-24 18:00:00,0.1239442378282547,0.12399045377969742,0.1238538846373558,0.12389334291219711,0,0.0,0.0
2026-01-24 19:00:00,0.12389273196458817,0.12399198114871979,0.12375999987125397,0.12395598739385605,0,0.0,0.0
2026-01-24 20:00:00,0.12395678460597992,0.12428831309080124,0.12395678460597992,0.12405193597078323,0,0.0,0.0
2026-01-24 21:00:00,0.12404635548591614,0.12413201481103897,0.12393847107887268,0.12413201481103897,0,0.0,0.0
2026-01-24 22:00:00,0.12413140386343002,0.12446567416191101,0.12413140386343002,0.12437175214290619,0,0.0,0.0
2026-01-24 23:00:00,0.12438493221998215,0.12441956251859665,0.1240893080830574,0.12409866601228714,0,0.0,0.0
2026-01-25 00:00:00,0.12409409135580063,0.12413634359836578,0.12382035702466965,0.12399138510227203,14961312,0.0,0.0
2026-01-25 01:00:00,0.12399230152368546,0.1240222156047821,0.12347554415464401,0.12348321825265884,8954336,0.0,0.0
2026-01-25 02:00:00,0.12348897010087967,0.12374474853277206,0.12348897010087967,0.12371844798326492,1304064,0.0,0.0
2026-01-25 03:00:00,0.12372066080570221,0.12372066080570221,0.12298166751861572,0.12315746396780014,8091488,0.0,0.0
2026-01-25 04:00:00,0.12314029783010483,0.12337196618318558,0.12305997312068939,0.12323568761348724,650976,0.0,0.0
2026-01-25 05:00:00,0.12323307991027832,0.12327400594949722,0.12311136722564697,0.12324754148721695,0,0.0,0.0
2026-01-25 06:00:00,0.12324579060077667,0.12324579060077667,0.12286849319934845,0.12296679615974426,8250816,0.0,0.0
2026-01-25 07:00:00,0.12297346442937851,0.12297920882701874,0.12257923185825348,0.12274738401174545,2210656,0.0,0.0
2026-01-25 08:00:00,0.12274947762489319,0.12288295477628708,0.12238885462284088,0.1225510910153389,6405728,0.0,0.0
2026-01-25 09:00:00,0.12254053354263306,0.12312767654657364,0.12245918810367584,0.12299367785453796,14993152,0.0,0.0
2026-01-25 10:00:00,0.12299126386642456,0.12341749668121338,0.12291698157787323,0.12330450117588043,12446336,0.0,0.0
2026-01-25 11:00:00,0.12330382317304611,0.12332641333341599,0.12305781990289688,0.1231081560254097,1300032,0.0,0.0
2026-01-25 12:00:00,0.12310763448476791,0.12311011552810669,0.12272533774375916,0.12298914790153503,666176,0.0,0.0
2026-01-25 13:00:00,0.12298907339572906,0.12313851714134216,0.12281671911478043,0.12306352704763412,1757216,0.0,0.0
2026-01-25 14:00:00,0.12306474894285202,0.1230655089020729,0.12180359661579132,0.12188321352005005,10742688,0.0,0.0
2026-01-25 15:00:00,0.12189006060361862,0.12248636782169342,0.12189006060361862,0.12214411050081253,25714496,0.0,0.0
2026-01-25 16:00:00,0.12214800715446472,0.12214800715446472,0.12001821398735046,0.12061740458011627,131515520,0.0,0.0
2026-01-25 17:00:00,0.12061787396669388,0.12092072516679764,0.12040579319000244,0.1206887736916542,21053440,0.0,0.0
2026-01-25 18:00:00,0.12068697065114975,0.12068697065114975,0.11953315883874893,0.12006141245365143,84742400,0.0,0.0
2026-01-25 19:00:00,0.12005574256181717,0.12013359367847443,0.118370421230793,0.11849630624055862,112539712,0.0,0.0
2026-01-25 20:00:00,0.11851117014884949,0.11899370700120926,0.11783739179372787,0.11828383803367615,74659392,0.0,0.0
2026-01-25 21:00:00,0.11834108084440231,0.11946187913417816,0.11834108084440231,0.11946187913417816,52958080,0.0,0.0
2026-01-25 22:00:00,0.1194564551115036,0.11947337538003922,0.118558868765831,0.11884117126464844,34538944,0.0,0.0
2026-01-25 23:00:00,0.11887271702289581,0.11934147030115128,0.11881674826145172,0.11928699910640717,35039680,0.0,0.0
2026-01-26 00:00:00,0.11930159479379654,0.12053986638784409,0.11927928775548935,0.12053986638784409,24967424,0.0,0.0
2026-01-26 01:00:00,0.12055061757564545,0.12250874936580658,0.12055061757564545,0.12246888875961304,70532800,0.0,0.0
2026-01-26 02:00:00,0.12247347831726074,0.12247347831726074,0.12169428914785385,0.12169428914785385,35250944,0.0,0.0
2026-01-26 03:00:00,0.12169849872589111,0.12196914106607437,0.12100104987621307,0.12101053446531296,7253120,0.0,0.0
2026-01-26 04:00:00,0.12102241814136505,0.12240928411483765,0.12102241814136505,0.12193920463323593,28626048,0.0,0.0
